Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,District
1998-05-14,0.0,38.1,27.2,ANANTAPUR
1998-05-15,0.0,38.6,26.2,ANANTAPUR
1998-05-16,0.0,39.1,25.8,ANANTAPUR
1998-05-17,1.5,39.0,27.9,ANANTAPUR
1998-05-18,0.0,41.7,27.4,ANANTAPUR
1998-05-19,0.2,40.9,27.2,ANANTAPUR
1998-05-20,0.0,37.4,27.6,ANANTAPUR
1998-05-21,0.0,38.2,26.9,ANANTAPUR
1998-05-22,0.4,40.0,27.7,ANANTAPUR
1998-05-23,0.3,37.4,27.8,ANANTAPUR
1998-05-24,0.1,40.5,28.1,ANANTAPUR
1998-05-25,0.6,38.7,28.0,ANANTAPUR
1998-05-26,0.1,40.3,27.8,ANANTAPUR
1998-05-27,0.0,40.8,27.0,ANANTAPUR
1998-05-28,0.0,40.4,26.3,ANANTAPUR
1998-05-29,0.0,40.4,25.9,ANANTAPUR
1998-05-30,0.0,40.5,26.1,ANANTAPUR
1998-05-31,0.0,41.2,28.0,ANANTAPUR
1998-06-01,0.0,42.0,29.2,ANANTAPUR
1998-06-02,1.2,38.7,29.5,ANANTAPUR
1998-06-03,0.3,38.6,27.5,ANANTAPUR
1998-06-04,1.5,39.2,28.1,ANANTAPUR
1998-06-05,6.6,39.4,26.6,ANANTAPUR
1998-06-06,0.8,37.1,26.9,ANANTAPUR
1998-06-07,0.7,38.3,27.0,ANANTAPUR
1998-06-08,0.0,37.9,27.0,ANANTAPUR
1998-06-09,0.2,36.9,26.4,ANANTAPUR
1998-06-10,0.0,36.8,26.3,ANANTAPUR
1998-06-11,0.2,37.5,25.8,ANANTAPUR
1998-06-12,2.4,35.9,25.5,ANANTAPUR
1998-06-13,2.2,36.4,25.7,ANANTAPUR
1998-06-14,0.0,33.9,26.2,ANANTAPUR
1998-06-15,0.2,35.7,25.9,ANANTAPUR
1998-06-16,0.0,37.0,24.6,ANANTAPUR
1998-06-17,3.9,36.9,26.1,ANANTAPUR
1998-06-18,7.6,35.7,26.0,ANANTAPUR
1998-06-19,3.9,34.6,25.9,ANANTAPUR
1998-06-20,0.0,33.7,25.6,ANANTAPUR
1998-06-21,2.2,34.1,25.4,ANANTAPUR
1998-06-22,0.3,34.2,25.4,ANANTAPUR
1998-06-23,4.6,33.4,24.8,ANANTAPUR
1998-06-24,0.2,32.1,24.9,ANANTAPUR
1998-06-25,1.4,33.8,25.2,ANANTAPUR
1998-06-26,0.5,30.2,25.5,ANANTAPUR
1998-06-27,0.5,32.9,25.3,ANANTAPUR
1998-06-28,3.4,34.1,25.9,ANANTAPUR
1998-06-29,0.3,31.0,26.0,ANANTAPUR
1998-06-30,0.8,29.1,24.8,ANANTAPUR
1998-07-01,0.7,31.8,25.2,ANANTAPUR
1998-07-02,0.0,29.9,25.4,ANANTAPUR
1998-07-03,0.2,33.7,25.5,ANANTAPUR
1998-07-04,0.9,33.2,24.6,ANANTAPUR
1998-07-05,1.3,31.8,25.0,ANANTAPUR
1998-07-06,0.9,32.7,24.9,ANANTAPUR
1998-07-07,0.0,32.0,24.2,ANANTAPUR
1998-07-08,0.1,32.9,24.7,ANANTAPUR
1998-07-09,2.2,33.2,25.1,ANANTAPUR
1998-07-10,0.3,33.1,24.8,ANANTAPUR
1998-07-11,0.5,33.2,25.1,ANANTAPUR
1998-07-12,0.0,33.8,24.9,ANANTAPUR
1998-07-13,0.0,33.9,25.1,ANANTAPUR
1998-07-14,3.0,35.2,24.5,ANANTAPUR
1998-07-15,4.6,34.8,24.8,ANANTAPUR
1998-07-16,0.0,35.1,24.8,ANANTAPUR
1998-07-17,9.5,34.9,25.0,ANANTAPUR
1998-07-18,11.5,32.5,23.9,ANANTAPUR
1998-07-19,18.6,31.9,24.1,ANANTAPUR
1998-07-20,11.7,32.0,23.7,ANANTAPUR
1998-07-21,5.1,31.5,23.4,ANANTAPUR
1998-07-22,0.1,33.1,24.2,ANANTAPUR
1998-07-23,2.7,32.9,24.7,ANANTAPUR
1998-07-24,7.5,32.8,24.3,ANANTAPUR
1998-07-25,2.3,32.8,24.1,ANANTAPUR
1998-07-26,0.3,31.8,25.1,ANANTAPUR
1998-07-27,8.8,29.7,23.3,ANANTAPUR
1998-07-28,14.2,26.1,22.7,ANANTAPUR
1998-07-29,7.9,28.3,22.7,ANANTAPUR
1998-07-30,0.0,28.3,23.2,ANANTAPUR
1998-07-31,0.1,32.1,24.5,ANANTAPUR
1998-08-01,0.0,31.2,23.7,ANANTAPUR
1998-08-02,0.3,31.9,23.7,ANANTAPUR
1998-08-03,2.0,32.1,24.0,ANANTAPUR
1998-08-04,0.4,31.7,24.3,ANANTAPUR
1998-08-05,7.3,31.5,24.1,ANANTAPUR
1998-08-06,0.1,31.6,23.6,ANANTAPUR
1998-08-07,2.8,30.6,24.2,ANANTAPUR
1998-08-08,1.6,30.3,23.5,ANANTAPUR
1998-08-09,0.2,31.0,23.9,ANANTAPUR
1998-08-10,0.0,31.3,24.3,ANANTAPUR
1998-08-11,0.0,31.8,24.3,ANANTAPUR
1998-08-12,0.2,32.2,24.5,ANANTAPUR
1998-08-13,0.3,32.6,23.8,ANANTAPUR
1998-08-14,0.1,32.2,23.8,ANANTAPUR
1998-08-15,3.6,32.8,24.0,ANANTAPUR
1998-08-16,11.0,31.4,23.5,ANANTAPUR
1998-08-17,3.7,31.8,24.0,ANANTAPUR
1998-08-18,7.8,31.9,24.4,ANANTAPUR
1998-08-19,16.1,31.1,24.3,ANANTAPUR
1998-08-20,8.5,30.3,23.5,ANANTAPUR
1998-08-21,8.5,30.2,22.9,ANANTAPUR
1998-08-22,10.7,30.8,23.1,ANANTAPUR
1998-08-23,3.7,30.0,23.6,ANANTAPUR
1998-08-24,9.4,30.2,23.7,ANANTAPUR
1998-08-25,8.9,30.3,24.4,ANANTAPUR
1998-08-26,1.6,29.3,24.3,ANANTAPUR
1998-08-27,4.8,28.0,24.2,ANANTAPUR
1998-08-28,0.2,31.2,23.4,ANANTAPUR
1998-08-29,0.0,30.8,23.1,ANANTAPUR
1998-08-30,0.5,31.7,23.9,ANANTAPUR
1998-08-31,0.2,31.9,23.9,ANANTAPUR
1998-09-01,1.5,30.3,24.0,ANANTAPUR
1998-09-02,2.2,31.4,23.6,ANANTAPUR
1998-09-03,0.0,31.8,23.1,ANANTAPUR
1998-09-04,2.0,30.9,23.7,ANANTAPUR
1998-09-05,16.9,30.9,23.1,ANANTAPUR
1998-09-06,10.9,30.8,23.3,ANANTAPUR
1998-09-07,1.8,30.4,23.6,ANANTAPUR
1998-09-08,4.0,29.7,23.7,ANANTAPUR
1998-09-09,0.5,30.1,23.5,ANANTAPUR
1998-09-10,0.3,30.5,23.9,ANANTAPUR
1998-09-11,1.0,30.3,23.1,ANANTAPUR
1998-09-12,0.6,29.7,24.0,ANANTAPUR
1998-09-13,5.1,30.3,23.8,ANANTAPUR
1998-09-14,1.8,29.5,23.9,ANANTAPUR
1998-09-15,0.0,31.3,23.0,ANANTAPUR
1998-09-16,0.0,31.6,23.3,ANANTAPUR
1998-09-17,0.0,31.6,22.4,ANANTAPUR
1998-09-18,0.0,31.6,22.9,ANANTAPUR
1998-09-19,0.0,31.5,22.6,ANANTAPUR
1998-09-20,3.8,27.7,23.4,ANANTAPUR
1998-09-21,0.3,30.2,23.6,ANANTAPUR
1998-09-22,0.4,31.3,23.6,ANANTAPUR
1998-09-23,3.7,30.3,23.2,ANANTAPUR
1998-09-24,5.8,30.5,23.3,ANANTAPUR
1998-09-25,5.9,30.8,23.5,ANANTAPUR
1998-09-26,5.2,29.9,22.6,ANANTAPUR
1998-09-27,6.5,29.9,23.2,ANANTAPUR
1998-09-28,8.5,26.2,22.8,ANANTAPUR
1998-09-29,7.1,29.6,22.8,ANANTAPUR
1998-09-30,4.1,29.2,23.0,ANANTAPUR
1998-10-01,1.5,29.8,23.5,ANANTAPUR
1998-10-02,5.9,31.0,23.4,ANANTAPUR
1998-10-03,1.1,30.1,23.4,ANANTAPUR
1998-10-04,2.8,29.2,23.4,ANANTAPUR
1998-10-05,2.0,30.0,22.6,ANANTAPUR
1998-10-06,2.6,30.9,23.3,ANANTAPUR
1998-10-07,0.7,30.9,22.9,ANANTAPUR
1998-10-08,17.3,29.0,22.5,ANANTAPUR
1998-10-09,7.7,28.1,23.0,ANANTAPUR
1998-10-10,11.7,29.3,22.8,ANANTAPUR
1998-10-11,5.0,26.3,23.4,ANANTAPUR
1998-10-12,19.5,28.5,22.8,ANANTAPUR
1998-10-13,2.7,29.5,22.4,ANANTAPUR
1998-10-14,42.6,25.1,23.0,ANANTAPUR
1998-10-15,19.6,25.6,22.6,ANANTAPUR
1998-10-16,1.1,28.6,23.0,ANANTAPUR
1998-10-17,0.0,30.4,22.0,ANANTAPUR
1998-10-18,0.3,29.7,22.6,ANANTAPUR
1998-10-19,0.0,29.7,20.4,ANANTAPUR
1998-10-20,0.0,28.9,19.4,ANANTAPUR
1998-10-21,0.0,28.9,17.0,ANANTAPUR
1998-10-22,0.0,29.4,17.7,ANANTAPUR
1998-10-23,0.0,29.8,20.3,ANANTAPUR
1998-10-24,0.0,29.8,23.2,ANANTAPUR
1998-10-25,0.6,30.3,22.5,ANANTAPUR
1998-10-26,0.1,30.6,22.6,ANANTAPUR
1998-10-27,1.0,30.4,21.3,ANANTAPUR
1998-10-28,1.1,29.5,22.0,ANANTAPUR
1998-10-29,0.0,30.1,22.0,ANANTAPUR
1998-10-30,0.0,29.5,19.6,ANANTAPUR
1998-10-31,0.0,29.9,18.7,ANANTAPUR
1998-11-01,0.0,30.3,20.4,ANANTAPUR
1998-11-02,7.0,27.4,22.8,ANANTAPUR
1998-11-03,1.1,27.7,22.0,ANANTAPUR
1998-11-04,0.0,29.2,19.9,ANANTAPUR
1998-11-05,1.0,29.4,21.5,ANANTAPUR
1998-11-06,4.2,28.4,20.2,ANANTAPUR
1998-11-07,6.6,26.2,22.3,ANANTAPUR
1998-11-08,4.1,28.1,22.3,ANANTAPUR
1998-11-09,0.9,28.8,22.1,ANANTAPUR
1998-11-10,0.7,29.1,22.2,ANANTAPUR
1998-11-11,0.0,29.2,20.4,ANANTAPUR
1998-11-12,2.3,28.7,21.7,ANANTAPUR
1998-11-13,0.0,28.7,19.7,ANANTAPUR
1998-11-14,0.0,29.3,17.4,ANANTAPUR
1998-11-15,0.0,30.0,17.8,ANANTAPUR
1998-11-16,0.0,30.1,17.8,ANANTAPUR
1998-11-17,0.0,31.7,20.7,ANANTAPUR
1998-11-18,0.0,29.2,21.6,ANANTAPUR
1998-11-19,0.1,29.9,19.6,ANANTAPUR
1998-11-20,0.0,29.1,20.3,ANANTAPUR
1998-11-21,0.0,29.8,21.1,ANANTAPUR
1998-11-22,0.0,30.4,19.5,ANANTAPUR
1998-11-23,0.0,29.7,18.7,ANANTAPUR
1998-11-24,0.1,29.2,20.4,ANANTAPUR
1998-11-25,0.0,29.3,20.9,ANANTAPUR
1998-11-26,0.1,29.9,20.0,ANANTAPUR
1998-11-27,0.0,28.8,16.8,ANANTAPUR
1998-11-28,0.0,29.0,16.9,ANANTAPUR
1998-11-29,0.0,30.4,17.7,ANANTAPUR
1998-11-30,0.0,29.7,19.5,ANANTAPUR
1998-12-01,0.0,30.6,20.2,ANANTAPUR
1998-12-02,0.0,30.6,19.8,ANANTAPUR
1998-12-03,0.0,29.2,17.7,ANANTAPUR
1998-12-04,0.0,29.3,18.1,ANANTAPUR
1998-12-05,0.0,30.0,17.7,ANANTAPUR
1998-12-06,0.0,30.0,18.9,ANANTAPUR
1998-12-07,0.0,29.1,17.1,ANANTAPUR
1998-12-08,0.0,28.5,17.2,ANANTAPUR
1998-12-09,0.0,29.3,18.3,ANANTAPUR
1998-12-10,0.0,26.2,20.5,ANANTAPUR
1998-12-11,0.1,27.6,22.1,ANANTAPUR
1998-12-12,2.2,27.1,21.6,ANANTAPUR
1998-12-13,0.0,27.3,19.4,ANANTAPUR
1998-12-14,0.0,28.1,18.5,ANANTAPUR
1998-12-15,0.0,28.8,18.3,ANANTAPUR
1998-12-16,0.0,29.0,16.9,ANANTAPUR
1998-12-17,0.0,29.3,16.5,ANANTAPUR
1998-12-18,0.0,29.1,16.8,ANANTAPUR
1998-12-19,0.0,29.3,17.0,ANANTAPUR
1998-12-20,0.0,28.5,16.5,ANANTAPUR
1998-12-21,0.0,28.4,15.3,ANANTAPUR
1998-12-22,0.0,28.8,15.4,ANANTAPUR
1998-12-23,0.0,28.9,15.1,ANANTAPUR
1998-12-24,0.0,29.1,15.4,ANANTAPUR
1998-12-25,0.0,27.9,16.4,ANANTAPUR
1998-12-26,0.0,28.4,17.8,ANANTAPUR
1998-12-27,0.0,29.3,17.2,ANANTAPUR
1998-12-28,0.0,28.4,16.9,ANANTAPUR
1998-12-29,0.0,28.6,16.9,ANANTAPUR
1998-12-30,0.0,28.9,16.2,ANANTAPUR
1998-12-31,0.0,28.5,14.9,ANANTAPUR
1999-01-01,0.0,28.6,14.8,ANANTAPUR
1999-01-02,0.0,28.2,14.4,ANANTAPUR
1999-01-03,0.0,27.7,15.1,ANANTAPUR
1999-01-04,0.0,27.7,15.0,ANANTAPUR
1999-01-05,0.0,28.5,15.1,ANANTAPUR
1999-01-06,0.0,30.2,15.8,ANANTAPUR
1999-01-07,0.0,29.8,17.6,ANANTAPUR
1999-01-08,0.0,29.7,18.8,ANANTAPUR
1999-01-09,0.0,29.4,19.2,ANANTAPUR
1999-01-10,0.0,29.5,18.1,ANANTAPUR
1999-01-11,0.0,28.9,16.7,ANANTAPUR
1999-01-12,0.0,29.5,15.8,ANANTAPUR
1999-01-13,0.0,28.9,18.0,ANANTAPUR
1999-01-14,0.0,27.8,18.3,ANANTAPUR
1999-01-15,0.0,27.2,18.1,ANANTAPUR
1999-01-16,0.0,28.4,17.0,ANANTAPUR
1999-01-17,0.0,29.1,16.1,ANANTAPUR
1999-01-18,0.0,29.4,15.6,ANANTAPUR
1999-01-19,0.0,29.4,15.8,ANANTAPUR
1999-01-20,0.0,29.2,15.8,ANANTAPUR
1999-01-21,0.0,28.9,15.1,ANANTAPUR
1999-01-22,0.0,29.6,15.9,ANANTAPUR
1999-01-23,0.0,30.2,14.8,ANANTAPUR
1999-01-24,0.0,30.4,13.8,ANANTAPUR
1999-01-25,0.0,29.8,14.8,ANANTAPUR
1999-01-26,0.0,31.0,16.8,ANANTAPUR
1999-01-27,0.0,31.3,15.1,ANANTAPUR
1999-01-28,0.0,31.8,17.3,ANANTAPUR
1999-01-29,0.0,31.5,17.7,ANANTAPUR
1999-01-30,0.0,31.8,17.5,ANANTAPUR
1999-01-31,0.0,32.7,17.6,ANANTAPUR
1999-02-01,0.0,32.2,17.5,ANANTAPUR
1999-02-02,0.0,31.1,16.5,ANANTAPUR
1999-02-03,0.0,31.3,18.2,ANANTAPUR
1999-02-04,0.8,31.1,19.5,ANANTAPUR
1999-02-05,0.0,30.8,21.3,ANANTAPUR
1999-02-06,0.0,31.8,21.1,ANANTAPUR
1999-02-07,0.0,32.4,19.3,ANANTAPUR
1999-02-08,0.0,33.1,17.9,ANANTAPUR
1999-02-09,0.0,31.2,21.1,ANANTAPUR
1999-02-10,0.0,31.0,21.6,ANANTAPUR
1999-02-11,0.0,32.5,20.7,ANANTAPUR
1999-02-12,0.0,31.8,18.3,ANANTAPUR
1999-02-13,0.0,33.0,19.1,ANANTAPUR
1999-02-14,0.0,33.9,20.2,ANANTAPUR
1999-02-15,0.0,33.7,19.7,ANANTAPUR
1999-02-16,0.0,33.5,19.0,ANANTAPUR
1999-02-17,0.0,33.2,18.6,ANANTAPUR
1999-02-18,0.0,34.3,18.4,ANANTAPUR
1999-02-19,0.0,34.3,20.1,ANANTAPUR
1999-02-20,0.0,33.6,18.1,ANANTAPUR
1999-02-21,0.0,33.5,17.9,ANANTAPUR
1999-02-22,0.0,34.1,19.0,ANANTAPUR
1999-02-23,0.0,34.6,18.6,ANANTAPUR
1999-02-24,0.0,34.7,19.0,ANANTAPUR
1999-02-25,0.0,34.9,18.9,ANANTAPUR
1999-02-26,0.0,35.5,19.6,ANANTAPUR
1999-02-27,0.0,35.5,21.5,ANANTAPUR
1999-02-28,0.0,35.4,18.2,ANANTAPUR
1999-03-01,0.0,35.6,20.0,ANANTAPUR
1999-03-02,0.0,35.5,20.1,ANANTAPUR
1999-03-03,0.0,35.4,20.2,ANANTAPUR
1999-03-04,0.0,35.6,21.3,ANANTAPUR
1999-03-05,0.0,35.7,20.9,ANANTAPUR
1999-03-06,0.0,35.8,20.2,ANANTAPUR
1999-03-07,0.0,35.8,20.4,ANANTAPUR
1999-03-08,0.0,36.8,20.8,ANANTAPUR
1999-03-09,0.0,36.6,22.3,ANANTAPUR
1999-03-10,0.0,37.1,22.9,ANANTAPUR
1999-03-11,0.0,37.1,21.9,ANANTAPUR
1999-03-12,0.0,36.8,21.0,ANANTAPUR
1999-03-13,0.0,36.9,20.9,ANANTAPUR
1999-03-14,0.0,36.2,21.6,ANANTAPUR
1999-03-15,0.0,36.2,20.5,ANANTAPUR
1999-03-16,0.0,36.9,20.1,ANANTAPUR
1999-03-17,0.0,37.3,20.7,ANANTAPUR
1999-03-18,0.0,36.7,24.0,ANANTAPUR
1999-03-19,0.0,36.6,25.3,ANANTAPUR
1999-03-20,0.0,38.3,24.7,ANANTAPUR
1999-03-21,0.0,36.3,26.1,ANANTAPUR
1999-03-22,0.0,35.7,26.0,ANANTAPUR
1999-03-23,0.0,36.3,26.2,ANANTAPUR
1999-03-24,0.0,36.6,26.6,ANANTAPUR
1999-03-25,0.0,37.7,25.6,ANANTAPUR
1999-03-26,0.0,38.3,25.5,ANANTAPUR
1999-03-27,0.0,38.1,26.5,ANANTAPUR
1999-03-28,0.0,38.5,25.5,ANANTAPUR
1999-03-29,0.0,38.8,25.3,ANANTAPUR
1999-03-30,0.0,38.9,23.2,ANANTAPUR
1999-03-31,0.0,38.8,23.5,ANANTAPUR
1999-04-01,0.0,38.9,23.2,ANANTAPUR
1999-04-02,0.0,38.3,22.4,ANANTAPUR
1999-04-03,0.0,38.2,20.6,ANANTAPUR
1999-04-04,0.0,37.7,19.5,ANANTAPUR
1999-04-05,0.0,37.7,20.5,ANANTAPUR
1999-04-06,0.0,38.0,23.7,ANANTAPUR
1999-04-07,0.4,38.6,25.2,ANANTAPUR
1999-04-08,0.7,37.9,25.6,ANANTAPUR
1999-04-09,0.5,38.9,25.8,ANANTAPUR
1999-04-10,0.0,39.4,25.9,ANANTAPUR
1999-04-11,1.1,39.1,26.3,ANANTAPUR
1999-04-12,0.0,39.4,26.9,ANANTAPUR
1999-04-13,0.0,38.8,25.8,ANANTAPUR
1999-04-14,0.0,38.6,24.9,ANANTAPUR
1999-04-15,0.0,39.5,24.7,ANANTAPUR
1999-04-16,0.0,40.1,25.2,ANANTAPUR
1999-04-17,0.0,39.1,25.1,ANANTAPUR
1999-04-18,0.0,39.5,24.5,ANANTAPUR
1999-04-19,0.0,37.9,25.3,ANANTAPUR
1999-04-20,0.0,37.9,25.9,ANANTAPUR
1999-04-21,0.0,38.3,25.1,ANANTAPUR
1999-04-22,0.0,36.6,25.5,ANANTAPUR
1999-04-23,0.0,37.0,24.8,ANANTAPUR
1999-04-24,0.2,37.7,25.1,ANANTAPUR
1999-04-25,0.4,37.8,26.1,ANANTAPUR
1999-04-26,0.0,38.2,25.5,ANANTAPUR
1999-04-27,0.0,38.7,24.8,ANANTAPUR
1999-04-28,0.0,39.4,25.9,ANANTAPUR
1999-04-29,0.7,39.9,26.0,ANANTAPUR
1999-04-30,0.0,39.1,25.5,ANANTAPUR
1999-05-01,0.0,39.1,26.1,ANANTAPUR
1999-05-02,0.0,37.4,26.1,ANANTAPUR
1999-05-03,0.1,39.1,26.7,ANANTAPUR
1999-05-04,0.0,38.9,26.4,ANANTAPUR
1999-05-05,1.3,38.1,26.0,ANANTAPUR
1999-05-06,0.0,34.3,26.5,ANANTAPUR
1999-05-07,0.0,37.0,25.6,ANANTAPUR
1999-05-08,3.8,37.2,25.5,ANANTAPUR
1999-05-09,0.3,36.4,25.8,ANANTAPUR
1999-05-10,5.7,36.4,25.9,ANANTAPUR
1999-05-11,2.4,35.1,25.2,ANANTAPUR
1999-05-12,7.1,33.9,24.9,ANANTAPUR
1999-05-13,7.2,34.6,25.5,ANANTAPUR
1999-05-14,4.7,34.4,24.7,ANANTAPUR
1999-05-15,0.1,34.7,24.9,ANANTAPUR
1999-05-16,0.0,35.0,25.5,ANANTAPUR
1999-05-17,3.7,34.4,25.6,ANANTAPUR
1999-05-18,0.2,35.0,24.9,ANANTAPUR
1999-05-19,0.2,35.2,24.6,ANANTAPUR
1999-05-20,1.3,34.6,24.6,ANANTAPUR
1999-05-21,0.2,34.5,25.0,ANANTAPUR
1999-05-22,0.3,33.5,24.1,ANANTAPUR
1999-05-23,3.1,34.2,24.4,ANANTAPUR
1999-05-24,0.1,33.0,24.2,ANANTAPUR
1999-05-25,0.0,32.3,24.8,ANANTAPUR
1999-05-26,7.7,30.1,23.7,ANANTAPUR
1999-05-27,0.8,32.6,23.8,ANANTAPUR
1999-05-28,0.0,32.2,24.0,ANANTAPUR
1999-05-29,0.2,35.3,24.9,ANANTAPUR
1999-05-30,0.0,35.9,24.1,ANANTAPUR
1999-05-31,0.2,35.8,24.6,ANANTAPUR
1999-06-01,0.2,36.4,24.7,ANANTAPUR
1999-06-02,0.5,35.7,24.8,ANANTAPUR
1999-06-03,0.7,34.8,24.0,ANANTAPUR
1999-06-04,0.9,32.8,24.4,ANANTAPUR
1999-06-05,0.2,35.2,24.1,ANANTAPUR
1999-06-06,0.0,36.2,24.4,ANANTAPUR
1999-06-07,2.5,36.5,25.3,ANANTAPUR
1999-06-08,0.0,36.2,25.6,ANANTAPUR
1999-06-09,0.8,35.8,25.4,ANANTAPUR
1999-06-10,0.0,32.0,25.4,ANANTAPUR
1999-06-11,0.7,33.6,24.5,ANANTAPUR
1999-06-12,6.2,31.1,25.5,ANANTAPUR
1999-06-13,0.0,34.0,24.5,ANANTAPUR
1999-06-14,0.9,33.5,24.4,ANANTAPUR
1999-06-15,0.7,34.0,24.5,ANANTAPUR
1999-06-16,6.0,30.8,23.3,ANANTAPUR
1999-06-17,0.5,31.3,23.9,ANANTAPUR
1999-06-18,1.4,29.8,23.4,ANANTAPUR
1999-06-19,0.1,32.9,24.4,ANANTAPUR
1999-06-20,0.7,32.9,24.1,ANANTAPUR
1999-06-21,0.1,33.1,24.4,ANANTAPUR
1999-06-22,0.0,32.9,24.2,ANANTAPUR
1999-06-23,0.0,32.2,24.4,ANANTAPUR
1999-06-24,1.6,30.9,24.0,ANANTAPUR
1999-06-25,0.1,34.0,23.5,ANANTAPUR
1999-06-26,1.0,33.4,23.5,ANANTAPUR
1999-06-27,1.8,33.7,23.8,ANANTAPUR
1999-06-28,0.0,34.1,23.4,ANANTAPUR
1999-06-29,0.0,34.7,23.6,ANANTAPUR
1999-06-30,0.0,33.8,23.9,ANANTAPUR
1999-07-01,0.0,34.3,23.8,ANANTAPUR
1999-07-02,0.2,35.1,23.8,ANANTAPUR
1999-07-03,0.0,34.9,23.9,ANANTAPUR
1999-07-04,0.2,35.7,24.0,ANANTAPUR
1999-07-05,4.2,35.2,24.8,ANANTAPUR
1999-07-06,3.7,33.4,24.3,ANANTAPUR
1999-07-07,6.0,32.1,24.7,ANANTAPUR
1999-07-08,1.7,33.0,24.0,ANANTAPUR
1999-07-09,1.3,33.7,24.4,ANANTAPUR
1999-07-10,0.0,33.1,24.3,ANANTAPUR
1999-07-11,0.3,34.0,24.4,ANANTAPUR
1999-07-12,0.3,33.2,23.8,ANANTAPUR
1999-07-13,1.0,33.5,23.9,ANANTAPUR
1999-07-14,0.1,31.0,24.1,ANANTAPUR
1999-07-15,2.2,32.2,24.2,ANANTAPUR
1999-07-16,9.7,29.0,23.3,ANANTAPUR
1999-07-17,0.5,31.4,24.1,ANANTAPUR
1999-07-18,1.0,32.3,24.6,ANANTAPUR
1999-07-19,0.7,30.4,24.2,ANANTAPUR
1999-07-20,0.0,30.7,23.8,ANANTAPUR
1999-07-21,4.3,30.8,23.6,ANANTAPUR
1999-07-22,2.3,29.6,23.1,ANANTAPUR
1999-07-23,3.0,29.9,24.1,ANANTAPUR
1999-07-24,1.7,31.1,23.8,ANANTAPUR
1999-07-25,1.2,31.8,24.0,ANANTAPUR
1999-07-26,0.3,31.7,24.3,ANANTAPUR
1999-07-27,0.0,30.8,24.2,ANANTAPUR
1999-07-28,0.3,30.8,24.1,ANANTAPUR
1999-07-29,0.0,32.4,24.3,ANANTAPUR
1999-07-30,0.0,32.1,23.4,ANANTAPUR
1999-07-31,2.3,33.1,24.2,ANANTAPUR
1999-08-01,4.4,32.3,23.5,ANANTAPUR
1999-08-02,4.0,30.9,23.1,ANANTAPUR
1999-08-03,0.5,31.6,23.7,ANANTAPUR
1999-08-04,0.3,32.3,23.7,ANANTAPUR
1999-08-05,0.0,31.9,23.4,ANANTAPUR
1999-08-06,0.0,32.3,23.8,ANANTAPUR
1999-08-07,0.8,31.6,24.1,ANANTAPUR
1999-08-08,0.0,31.0,24.2,ANANTAPUR
1999-08-09,0.0,31.2,24.4,ANANTAPUR
1999-08-10,0.2,33.0,24.5,ANANTAPUR
1999-08-11,0.5,33.1,23.4,ANANTAPUR
1999-08-12,0.0,34.2,23.9,ANANTAPUR
1999-08-13,0.0,34.3,23.8,ANANTAPUR
1999-08-14,0.3,32.6,23.8,ANANTAPUR
1999-08-15,0.0,33.9,23.2,ANANTAPUR
1999-08-16,1.4,33.2,24.8,ANANTAPUR
1999-08-17,4.1,33.2,24.5,ANANTAPUR
1999-08-18,9.4,33.8,24.0,ANANTAPUR
1999-08-19,3.6,31.9,23.7,ANANTAPUR
1999-08-20,2.6,30.5,23.3,ANANTAPUR
1999-08-21,0.0,33.1,23.3,ANANTAPUR
1999-08-22,0.0,33.2,22.5,ANANTAPUR
1999-08-23,0.0,33.2,23.5,ANANTAPUR
1999-08-24,8.2,32.4,24.0,ANANTAPUR
1999-08-25,7.7,25.8,23.0,ANANTAPUR
1999-08-26,0.4,30.7,22.9,ANANTAPUR
1999-08-27,0.0,30.8,23.2,ANANTAPUR
1999-08-28,8.1,30.6,23.2,ANANTAPUR
1999-08-29,5.9,31.7,22.3,ANANTAPUR
1999-08-30,0.0,31.8,22.9,ANANTAPUR
1999-08-31,3.5,31.4,23.1,ANANTAPUR
1999-09-01,0.0,32.3,22.6,ANANTAPUR
1999-09-02,0.1,32.3,22.8,ANANTAPUR
1999-09-03,0.0,32.1,22.8,ANANTAPUR
1999-09-04,0.0,32.9,22.7,ANANTAPUR
1999-09-05,1.0,32.4,22.5,ANANTAPUR
1999-09-06,2.1,32.9,23.1,ANANTAPUR
1999-09-07,5.2,29.6,23.4,ANANTAPUR
1999-09-08,9.7,30.8,22.8,ANANTAPUR
1999-09-09,0.5,29.5,22.8,ANANTAPUR
1999-09-10,0.0,29.7,23.1,ANANTAPUR
1999-09-11,0.0,30.8,22.9,ANANTAPUR
1999-09-12,0.0,31.7,22.5,ANANTAPUR
1999-09-13,0.0,32.1,22.8,ANANTAPUR
1999-09-14,0.0,33.7,22.7,ANANTAPUR
1999-09-15,0.0,33.2,22.8,ANANTAPUR
1999-09-16,0.0,33.6,22.9,ANANTAPUR
1999-09-17,0.0,34.5,23.2,ANANTAPUR
1999-09-18,0.0,35.2,22.5,ANANTAPUR
1999-09-19,0.0,35.9,22.9,ANANTAPUR
1999-09-20,0.0,35.0,23.6,ANANTAPUR
1999-09-21,0.0,35.6,23.6,ANANTAPUR
1999-09-22,0.0,34.6,24.5,ANANTAPUR
1999-09-23,0.0,34.3,25.3,ANANTAPUR
